frame_id,time_stamp, ,normal, , ,start, , ,end, , ,direction, 
54716,352687373611,0.951176,-0.183719,-0.248014,-73.1737,189.358,-87.0452,-62.8239,196.06,-97.8057,-0.632423,-0.409524,0.657519
54716,352687373611,0.951176,-0.183719,-0.248014,-97.901,117.359,0.223214,-99.8628,139.554,-45.4182,0.0386262,-0.436988,0.898638
54716,352687373611,0.951176,-0.183719,-0.248014,-99.8628,139.554,-45.4182,-91.1553,158.248,-68.5252,-0.281148,-0.603594,0.746077
54716,352687373611,0.951176,-0.183719,-0.248014,-91.1553,158.248,-68.5252,-83.0679,167.91,-80.1322,-0.472077,-0.564012,0.67752
54716,352687373611,0.951176,-0.183719,-0.248014,-83.0679,167.91,-80.1322,-74.0708,175.778,-89.357,-0.595922,-0.521107,0.611003
54717,352687382675,0.949685,-0.167854,-0.264432,-75.4726,134.839,28.9486,-75.4726,134.839,28.9486,0,0,0
54717,352687382675,0.949685,-0.167854,-0.264432,-75.4726,134.839,28.9486,-73.7676,177.736,20.6668,-0.0389967,-0.981122,0.189416
54717,352687382675,0.949685,-0.167854,-0.264432,-73.7676,177.736,20.6668,-70.3559,200.184,1.26663,-0.114239,-0.751639,0.649606
54717,352687382675,0.949685,-0.167854,-0.264432,-70.3559,200.184,1.26663,-68.3639,217.27,-9.88257,-0.0971704,-0.833518,0.543881
54717,352687382675,0.949685,-0.167854,-0.264432,-94.6747,138.901,22.1763,-87.8063,187.177,-19.9507,-0.106586,-0.749175,0.65374
54717,352687382675,0.949685,-0.167854,-0.264432,-87.8063,187.177,-19.9507,-82.2423,206.956,-51.4774,-0.147856,-0.525599,0.837785
54717,352687382675,0.949685,-0.167854,-0.264432,-82.2423,206.956,-51.4774,-76.3112,216.89,-69.2076,-0.280154,-0.469198,0.837477
54717,352687382675,0.949685,-0.167854,-0.264432,-76.3112,216.89,-69.2076,-70.6605,223.167,-81.562,-0.377583,-0.419435,0.825534
54717,352687382675,0.949685,-0.167854,-0.264432,-99.3489,133.314,14.2226,-95.4188,173.628,-31.535,-0.0643112,-0.659701,0.748771
54717,352687382675,0.949685,-0.167854,-0.264432,-95.4188,173.628,-31.535,-82.0041,199.241,-62.2998,-0.317741,-0.606664,0.728697
54717,352687382675,0.949685,-0.167854,-0.264432,-82.0041,199.241,-62.2998,-70.2354,212.741,-79.6096,-0.472496,-0.542017,0.694957
54717,352687382675,0.949685,-0.167854,-0.264432,-70.2354,212.741,-79.6096,-60.7346,220.717,-90.4288,-0.577204,-0.484544,0.657308
54717,352687382675,0.949685,-0.167854,-0.264432,-101.764,126.052,6.6575,-100.693,156.012,-39.2948,-0.01951,-0.546048,0.837527
54717,352687382675,0.949685,-0.167854,-0.264432,-100.693,156.012,-39.2948,-87.7002,177.042,-69.6341,-0.332001,-0.537376,0.775243
54717,352687382675,0.949685,-0.167854,-0.264432,-87.7002,177.042,-69.6341,-75.1647,188.491,-86.9703,-0.516625,-0.471834,0.714473
54717,352687382675,0.949685,-0.167854,-0.264432,-75.1647,188.491,-86.9703,-64.7531,195.239,-97.6422,-0.636195,-0.412336,0.6521
54717,352687382675,0.949685,-0.167854,-0.264432,-98.5026,116.061,-0.0465751,-101.577,138.361,-45.5746,0.0605301,-0.439084,0.896405
54717,352687382675,0.949685,-0.167854,-0.264432,-101.577,138.361,-45.5746,-93.4339,157.324,-68.6686,-0.26292,-0.612263,0.745659
54717,352687382675,0.949685,-0.167854,-0.264432,-93.4339,157.324,-68.6686,-85.6083,167.163,-80.3065,-0.456794,-0.574337,0.67932
54717,352687382675,0.949685,-0.167854,-0.264432,-85.6083,167.163,-80.3065,-76.8093,175.198,-89.5785,-0.582802,-0.532155,0.614128
54718,352687391709,0.949379,-0.149838,-0.276095,-75.7715,134.146,28.6791,-75.7715,134.146,28.6791,0,0,0
54718,352687391709,0.949379,-0.149838,-0.276095,-75.7715,134.146,28.6791,-75.0371,177.023,20.1538,-0.0167969,-0.980662,0.194985
54718,352687391709,0.949379,-0.149838,-0.276095,-75.0371,177.023,20.1538,-72.3467,199.523,0.700502,-0.090086,-0.753381,0.651385
54718,352687391709,0.949379,-0.149838,-0.276095,-72.3467,199.523,0.700502,-70.8567,216.639,-10.4808,-0.0726859,-0.834987,0.545448
54718,352687391709,0.949379,-0.149838,-0.276095,-95.1391,137.783,22.1406,-89.8061,185.979,-20.3001,-0.0827582,-0.747921,0.658608
54718,352687391709,0.949379,-0.149838,-0.276095,-89.8061,185.979,-20.3001,-84.4665,205.541,-52.0005,-0.141894,-0.51983,0.842403
54718,352687391709,0.949379,-0.149838,-0.276095,-84.4665,205.541,-52.0005,-78.5463,215.337,-69.8106,-0.279637,-0.462717,0.841247
54718,352687391709,0.949379,-0.149838,-0.276095,-78.5463,215.337,-69.8106,-72.8539,221.507,-82.1993,-0.380376,-0.412324,0.82783
54718,352687391709,0.949379,-0.149838,-0.276095,-99.8018,132.063,14.2754,-97.2914,172.22,-31.7193,-0.04108,-0.657135,0.752652
54718,352687391709,0.949379,-0.149838,-0.276095,-97.2914,172.22,-31.7193,-84.15,197.731,-62.6862,-0.311265,-0.60425,0.733482
54718,352687391709,0.949379,-0.149838,-0.276095,-84.15,197.731,-62.6862,-72.4587,211.181,-80.0873,-0.46939,-0.539993,0.698628
54718,352687391709,0.949379,-0.149838,-0.276095,-72.4587,211.181,-80.0873,-62.9822,219.128,-90.9487,-0.575725,-0.482822,0.659867
54718,352687391709,0.949379,-0.149838,-0.276095,-102.166,124.716,6.77707,-102.306,154.462,-39.326,0.00254926,-0.542155,0.840275
54718,352687391709,0.949379,-0.149838,-0.276095,-102.306,154.462,-39.326,-89.6088,175.536,-69.7597,-0.324451,-0.538499,0.777657
54718,352687391709,0.949379,-0.149838,-0.276095,-89.6088,175.536,-69.7597,-77.1434,187.032,-87.1155,-0.513733,-0.473768,0.715278
54718,352687391709,0.949379,-0.149838,-0.276095,-77.1434,187.032,-87.1155,-66.7419,193.817,-97.7738,-0.63558,-0.414588,0.651272
54718,352687391709,0.949379,-0.149838,-0.276095,-98.7902,114.759,0.0778855,-102.912,136.766,-45.5104,0.0811535,-0.433294,0.897591
54718,352687391709,0.949379,-0.149838,-0.276095,-102.912,136.766,-45.5104,-95.0058,155.825,-68.6073,-0.255275,-0.615377,0.745752
54718,352687391709,0.949379,-0.149838,-0.276095,-95.0058,155.825,-68.6073,-87.2243,165.732,-80.2175,-0.454215,-0.578276,0.677706
54718,352687391709,0.949379,-0.149838,-0.276095,-87.2243,165.732,-80.2175,-78.4277,173.826,-89.4401,-0.582645,-0.536081,0.610854
54719,352687418737,0.948623,-0.117988,-0.293586,-77.8278,131.643,28.0922,-77.8278,131.643,28.0922,0,0,0
54719,352687418737,0.948623,-0.117988,-0.293586,-77.8278,131.643,28.0922,-78.8328,174.411,19.0576,0.0229853,-0.978149,0.206631
54719,352687418737,0.948623,-0.117988,-0.293586,-78.8328,174.411,19.0576,-77.3827,196.908,-0.529857,-0.0485556,-0.753304,0.655878
54719,352687418737,0.948623,-0.117988,-0.293586,-77.3827,196.908,-0.529857,-76.764,214.021,-11.7984,-0.0301814,-0.834816,0.549701
54719,352687418737,0.948623,-0.117988,-0.293586,-97.443,134.485,21.9073,-94.747,182.333,-21.171,-0.0418375,-0.742533,0.668501
54719,352687418737,0.948623,-0.117988,-0.293586,-94.747,182.333,-21.171,-90.0036,201.521,-53.1932,-0.126051,-0.509889,0.850955
54719,352687418737,0.948623,-0.117988,-0.293586,-90.0036,201.521,-53.1932,-84.277,211.134,-71.1656,-0.270491,-0.454068,0.848915
54719,352687418737,0.948623,-0.117988,-0.293586,-84.277,211.134,-71.1656,-78.6587,217.19,-83.6447,-0.375423,-0.404628,0.833867
54719,352687418737,0.948623,-0.117988,-0.293586,-102.045,128.502,14.2029,-101.941,168.172,-32.281,-0.00170203,-0.649152,0.760657
54719,352687418737,0.948623,-0.117988,-0.293586,-101.941,168.172,-32.281,-89.4872,193.58,-63.6147,-0.294985,-0.601804,0.74217
54719,352687418737,0.948623,-0.117988,-0.293586,-89.4872,193.58,-63.6147,-77.9901,206.99,-81.1749,-0.461592,-0.53841,0.705016
54719,352687418737,0.948623,-0.117988,-0.293586,-77.9901,206.99,-81.1749,-68.5646,214.914,-92.0974,-0.572632,-0.481417,0.663573
54719,352687418737,0.948623,-0.117988,-0.293586,-104.284,120.984,6.8369,-106.443,150.151,-39.5848,0.0393568,-0.531599,0.846081
54719,352687418737,0.948623,-0.117988,-0.293586,-106.443,150.151,-39.5848,-94.4922,171.216,-70.3261,-0.305373,-0.538247,0.785517
54719,352687418737,0.948623,-0.117988,-0.293586,-94.4922,171.216,-70.3261,-82.2479,182.771,-87.7993,-0.504622,-0.476218,0.72012
54719,352687418737,0.948623,-0.117988,-0.293586,-82.2479,182.771,-87.7993,-71.9064,189.614,-98.4787,-0.63191,-0.418157,0.65256
54719,352687418737,0.948623,-0.117988,-0.293586,-100.674,111.08,0.182786,-106.514,132.373,-45.5566,0.114986,-0.419234,0.900567
54719,352687418737,0.948623,-0.117988,-0.293586,-106.514,132.373,-45.5566,-98.8796,151.527,-68.6661,-0.246487,-0.618462,0.746156
54719,352687418737,0.948623,-0.117988,-0.293586,-98.8796,151.527,-68.6661,-91.0641,161.505,-80.1926,-0.456203,-0.582402,0.67282
54719,352687418737,0.948623,-0.117988,-0.293586,-91.0641,161.505,-80.1926,-82.1646,169.651,-89.2687,-0.58946,-0.539586,0.601152
54720,352687427864,0.949151,-0.0991689,-0.298793,-77.9785,130.597,28.226,-77.9785,130.597,28.226,0,0,0
54720,352687427864,0.949151,-0.0991689,-0.298793,-77.9785,130.597,28.226,-79.8655,173.332,19.1803,0.0431585,-0.977413,0.206884
54720,352687427864,0.949151,-0.0991689,-0.298793,-79.8655,173.332,19.1803,-78.9652,195.873,-0.390401,-0.0301461,-0.754752,0.655317
54720,352687427864,0.949151,-0.0991689,-0.298793,-78.9652,195.873,-0.390401,-78.7446,213.004,-11.6456,-0.0107649,-0.835719,0.549051
54720,352687427864,0.949151,-0.0991689,-0.298793,-97.6799,133.048,22.1489,-96.1706,180.936,-20.943,-0.023422,-0.743151,0.668714
54720,352687427864,0.949151,-0.0991689,-0.298793,-96.1706,180.936,-20.943,-91.6929,200.15,-52.9879,-0.11899,-0.510583,0.851555
54720,352687427864,0.949151,-0.0991689,-0.298793,-91.6929,200.15,-52.9879,-86.0669,209.813,-70.9655,-0.26574,-0.456408,0.849161
54720,352687427864,0.949151,-0.0991689,-0.298793,-86.0669,209.813,-70.9655,-80.4979,215.921,-83.4409,-0.372127,-0.408166,0.83362
54720,352687427864,0.949151,-0.0991689,-0.298793,-102.205,126.975,14.4698,-103.143,166.634,-32.0135,0.015358,-0.648982,0.760648
54720,352687427864,0.949151,-0.0991689,-0.298793,-103.143,166.634,-32.0135,-91.1294,192.218,-63.3757,-0.284558,-0.605976,0.742845
54720,352687427864,0.949151,-0.0991689,-0.298793,-91.1294,192.218,-63.3757,-79.8123,205.776,-80.9398,-0.454363,-0.544323,0.705171
54720,352687427864,0.949151,-0.0991689,-0.298793,-79.8123,205.776,-80.9398,-70.4731,213.813,-91.8537,-0.567393,-0.488288,0.663053
54720,352687427864,0.949151,-0.0991689,-0.298793,-104.334,119.413,7.11621,-107.327,148.527,-39.2926,0.0545442,-0.53063,0.845847
54720,352687427864,0.949151,-0.0991689,-0.298793,-107.327,148.527,-39.2926,-95.7719,169.793,-70.0459,-0.295252,-0.543421,0.785824
54720,352687427864,0.949151,-0.0991689,-0.298793,-95.7719,169.793,-70.0459,-83.6998,181.538,-87.5127,-0.497523,-0.484025,0.719855
54720,352687427864,0.949151,-0.0991689,-0.298793,-83.6998,181.538,-87.5127,-73.4441,188.533,-98.1765,-0.626667,-0.427436,0.651603
54720,352687427864,0.949151,-0.0991689,-0.298793,-100.565,109.581,0.442269,-107.077,130.749,-45.2642,0.128226,-0.41678,0.899918
54720,352687427864,0.949151,-0.0991689,-0.298793,-107.077,130.749,-45.2642,-99.6884,150.034,-68.3453,-0.238568,-0.622655,0.745242
54720,352687427864,0.949151,-0.0991689,-0.298793,-99.6884,150.034,-68.3453,-91.9471,160.12,-79.8269,-0.451874,-0.588767,0.670197
54720,352687427864,0.949151,-0.0991689,-0.298793,-91.9471,160.12,-79.8269,-83.0854,168.377,-88.8405,-0.586949,-0.546866,0.597017
54721,352687436970,0.949847,-0.0825005,-0.301637,-78.7306,129.71,28.8309,-78.7306,129.71,28.8309,0,0,0
54721,352687436970,0.949847,-0.0825005,-0.301637,-78.7306,129.71,28.8309,-81.4794,172.296,19.3104,0.06287,-0.973979,0.217744
54721,352687436970,0.949847,-0.0825005,-0.301637,-81.4794,172.296,19.3104,-81.0983,194.695,-0.438174,-0.0127629,-0.750038,0.661272
54721,352687436970,0.949847,-0.0825005,-0.301637,-81.0983,194.695,-0.438174,-81.2624,211.751,-11.8092,0.00800815,-0.83201,0.554703
54721,352687436970,0.949847,-0.0825005,-0.301637,-98.5018,131.692,22.8097,-98.1511,179.168,-20.7617,-0.00544169,-0.73674,0.676154
54721,352687436970,0.949847,-0.0825005,-0.301637,-98.1511,179.168,-20.7617,-93.6567,198.038,-53.0074,-0.119433,-0.50147,0.856892
54721,352687436970,0.949847,-0.0825005,-0.301637,-93.6567,198.038,-53.0074,-87.9471,207.525,-71.0523,-0.269694,-0.44808,0.852344
54721,352687436970,0.949847,-0.0825005,-0.301637,-87.9471,207.525,-71.0523,-82.2907,213.519,-83.5439,-0.377961,-0.40053,0.834698
54721,352687436970,0.949847,-0.0825005,-0.301637,-102.929,125.45,15.2097,-104.868,164.614,-31.6612,0.0317315,-0.640874,0.76699
54721,352687436970,0.949847,-0.0825005,-0.301637,-104.868,164.614,-31.6612,-93.1331,189.947,-63.3308,-0.277961,-0.600039,0.750127
54721,352687436970,0.949847,-0.0825005,-0.301637,-93.1331,189.947,-63.3308,-81.9194,203.415,-81.03,-0.450213,-0.540706,0.710595
54721,352687436970,0.949847,-0.0825005,-0.301637,-81.9194,203.415,-81.03,-72.6269,211.421,-92.0068,-0.564547,-0.486381,0.666873
54721,352687436970,0.949847,-0.0825005,-0.301637,-104.93,117.772,7.94026,-108.703,146.352,-38.743,0.0687837,-0.520888,0.850849
54721,352687436970,0.949847,-0.0825005,-0.301637,-108.703,146.352,-38.743,-97.3165,167.509,-69.6341,-0.290966,-0.540623,0.789345
54721,352687436970,0.949847,-0.0825005,-0.301637,-97.3165,167.509,-69.6341,-85.2617,179.246,-87.1183,-0.496808,-0.483695,0.72057
54721,352687436970,0.949847,-0.0825005,-0.301637,-85.2617,179.246,-87.1183,-74.9909,186.261,-97.7544,-0.627597,-0.428639,0.649916
54721,352687436970,0.949847,-0.0825005,-0.301637,-100.983,107.955,1.34911,-108.109,128.525,-44.5386,0.140298,-0.405003,0.903487
54721,352687436970,0.949847,-0.0825005,-0.301637,-108.109,128.525,-44.5386,-100.859,147.711,-67.745,-0.234084,-0.619495,0.749287
54721,352687436970,0.949847,-0.0825005,-0.301637,-100.859,147.711,-67.745,-93.1204,157.787,-79.2381,-0.451699,-0.588139,0.670866
54721,352687436970,0.949847,-0.0825005,-0.301637,-93.1204,157.787,-79.2381,-84.2327,166.052,-88.2179,-0.588671,-0.547457,0.594775
54722,352687445905,0.949584,-0.0668549,-0.306302,-79.2392,128.928,29.0047,-79.2392,128.928,29.0047,0,0,0
54722,352687445905,0.949584,-0.0668549,-0.306302,-79.2392,128.928,29.0047,-82.7622,171.378,19.1441,0.0805757,-0.9709,0.225525
54722,352687445905,0.949584,-0.0668549,-0.306302,-82.7622,171.378,19.1441,-82.8744,193.688,-0.709058,0.00375843,-0.747036,0.664773
54722,352687445905,0.949584,-0.0668549,-0.306302,-82.8744,193.688,-0.709058,-83.4043,210.714,-12.1135,0.0258459,-0.830558,0.556332
54722,352687445905,0.949584,-0.0668549,-0.306302,-99.0759,130.501,23.0793,-99.8434,177.682,-20.8059,0.0119099,-0.732164,0.681024
54722,352687445905,0.949584,-0.0668549,-0.306302,-99.8434,177.682,-20.8059,-95.3766,196.298,-53.2031,-0.118701,-0.494703,0.860918
54722,352687445905,0.949584,-0.0668549,-0.306302,-95.3766,196.298,-53.2031,-89.5941,205.649,-71.2954,-0.273129,-0.441694,0.85458
54722,352687445905,0.949584,-0.0668549,-0.306302,-89.5941,205.649,-71.2954,-83.8514,211.552,-83.7911,-0.383736,-0.394409,0.834978
54722,352687445905,0.949584,-0.0668549,-0.306302,-103.427,124.127,15.5452,-106.347,162.933,-31.5719,0.047779,-0.635016,0.77102
54722,352687445905,0.949584,-0.0668549,-0.306302,-106.347,162.933,-31.5719,-94.5786,188.154,-63.3191,-0.278743,-0.59737,0.751965
54722,352687445905,0.949584,-0.0668549,-0.306302,-94.5786,188.154,-63.3191,-83.1703,201.524,-80.9675,-0.458027,-0.53681,0.708553
54722,352687445905,0.949584,-0.0668549,-0.306302,-83.1703,201.524,-80.9675,-73.6938,209.443,-91.8497,-0.575727,-0.481086,0.661131
54722,352687445905,0.949584,-0.0668549,-0.306302,-105.323,116.365,8.33771,-109.879,144.556,-38.5119,0.0830407,-0.513803,0.85388
54722,352687445905,0.949584,-0.0668549,-0.306302,-109.879,144.556,-38.5119,-98.5479,165.667,-69.4551,-0.289546,-0.539438,0.790677
54722,352687445905,0.949584,-0.0668549,-0.306302,-98.5479,165.667,-69.4551,-86.425,177.404,-86.8916,-0.499617,-0.483724,0.718606
54722,352687445905,0.949584,-0.0668549,-0.306302,-86.425,177.404,-86.8916,-76.0808,184.428,-97.4501,-0.632078,-0.429216,0.645175
54722,352687445905,0.949584,-0.0668549,-0.306302,-101.23,106.579,1.78994,-108.984,126.704,-44.1928,0.152666,-0.396259,0.905357
54722,352687445905,0.949584,-0.0668549,-0.306302,-108.984,126.704,-44.1928,-101.904,145.853,-67.4824,-0.228592,-0.618286,0.751976
54722,352687445905,0.949584,-0.0668549,-0.306302,-101.904,145.853,-67.4824,-94.1848,155.946,-78.9741,-0.45058,-0.589091,0.670783
54722,352687445905,0.949584,-0.0668549,-0.306302,-94.1848,155.946,-78.9741,-85.2837,164.239,-87.915,-0.589565,-0.549281,0.592202
54723,352687454911,0.948379,-0.0558382,-0.312185,-79.6523,128.403,28.9426,-79.6523,128.403,28.9426,0,0,0
54723,352687454911,0.948379,-0.0558382,-0.312185,-79.6523,128.403,28.9426,-83.7681,170.753,18.879,0.0941354,-0.968587,0.230167
54723,352687454911,0.948379,-0.0558382,-0.312185,-83.7681,170.753,18.879,-84.2971,193.011,-1.02512,0.0177115,-0.745313,0.66648
54723,352687454911,0.948379,-0.0558382,-0.312185,-84.2971,193.011,-1.02512,-85.1265,210.022,-12.4344,0.0404609,-0.829817,0.556567
54723,352687454911,0.948379,-0.0558382,-0.312185,-99.5456,129.693,23.1397,-101.21,176.669,-20.9396,0.0258333,-0.72899,0.684037
54723,352687454911,0.948379,-0.0558382,-0.312185,-101.21,176.669,-20.9396,-96.6229,195.079,-53.438,-0.121904,-0.489204,0.863608
54723,352687454911,0.948379,-0.0558382,-0.312185,-96.6229,195.079,-53.438,-90.6786,204.296,-71.5466,-0.280778,-0.435368,0.855347
54723,352687454911,0.948379,-0.0558382,-0.312185,-90.6786,204.296,-71.5466,-84.7868,210.094,-84.0218,-0.393694,-0.387429,0.833609
54723,352687454911,0.948379,-0.0558382,-0.312185,-103.862,123.231,15.6612,-107.591,161.791,-31.6004,0.0610139,-0.630995,0.773384
54723,352687454911,0.948379,-0.0558382,-0.312185,-107.591,161.791,-31.6004,-95.8318,187.011,-63.3515,-0.278518,-0.597359,0.752057
54723,352687454911,0.948379,-0.0558382,-0.312185,-95.8318,187.011,-63.3515,-84.3094,200.355,-80.9454,-0.462604,-0.535762,0.706369
54723,352687454911,0.948379,-0.0558382,-0.312185,-84.3094,200.355,-80.9454,-74.7207,208.238,-91.7551,-0.582543,-0.478914,0.656723
54723,352687454911,0.948379,-0.0558382,-0.312185,-105.703,115.413,8.49927,-110.928,143.339,-38.439,0.0952278,-0.508976,0.855497
54723,352687454911,0.948379,-0.0558382,-0.312185,-110.928,143.339,-38.439,-99.6339,164.4,-69.4302,-0.288592,-0.53815,0.791902
54723,352687454911,0.948379,-0.0558382,-0.312185,-99.6339,164.4,-69.4302,-87.4324,176.111,-86.829,-0.502858,-0.482667,0.717054
54723,352687454911,0.948379,-0.0558382,-0.312185,-87.4324,176.111,-86.829,-77.0078,183.116,-97.3216,-0.636993,-0.427987,0.641145
54723,352687454911,0.948379,-0.0558382,-0.312185,-101.525,105.653,1.96665,-109.837,125.477,-44.0497,0.163648,-0.390315,0.906021
54723,352687454911,0.948379,-0.0558382,-0.312185,-109.837,125.477,-44.0497,-102.898,144.596,-67.4062,-0.224031,-0.617329,0.754132
54723,352687454911,0.948379,-0.0558382,-0.312185,-102.898,144.596,-67.4062,-95.2167,154.699,-78.9137,-0.448385,-0.589706,0.671713
54723,352687454911,0.948379,-0.0558382,-0.312185,-95.2167,154.699,-78.9137,-86.3333,163.013,-87.8525,-0.588386,-0.550704,0.592054
54724,352687464130,0.944566,-0.0485422,-0.324714,-79.4833,127.686,28.6802,-79.4833,127.686,28.6802,0,0,0
54724,352687464130,0.944566,-0.0485422,-0.324714,-79.4833,127.686,28.6802,-84.0549,169.988,18.6123,0.104558,-0.967494,0.230266
54724,352687464130,0.944566,-0.0485422,-0.324714,-84.0549,169.988,18.6123,-85.0232,192.247,-1.27468,0.0324231,-0.745331,0.665906
54724,352687464130,0.944566,-0.0485422,-0.324714,-85.0232,192.247,-1.27468,-86.1435,209.274,-12.6343,0.0546506,-0.830625,0.554144
54724,352687464130,0.944566,-0.0485422,-0.324714,-99.4614,128.816,23.1412,-102.081,175.752,-20.9345,0.0406547,-0.728366,0.683981
54724,352687464130,0.944566,-0.0485422,-0.324714,-102.081,175.752,-20.9345,-97.4156,194.054,-53.4822,-0.123984,-0.486358,0.864918
54724,352687464130,0.944566,-0.0485422,-0.324714,-97.4156,194.054,-53.4822,-91.2903,203.152,-71.5905,-0.289324,-0.429765,0.855332
54724,352687464130,0.944566,-0.0485422,-0.324714,-91.2903,203.152,-71.5905,-85.2187,208.833,-84.0337,-0.405713,-0.379549,0.831468
54724,352687464130,0.944566,-0.0485422,-0.324714,-103.825,122.315,15.7237,-108.485,160.817,-31.5026,0.0762432,-0.630045,0.772806
54724,352687464130,0.944566,-0.0485422,-0.324714,-108.485,160.817,-31.5026,-96.8443,186.09,-63.2554,-0.275715,-0.598606,0.752098
54724,352687464130,0.944566,-0.0485422,-0.324714,-96.8443,186.09,-63.2554,-85.2762,199.416,-80.8334,-0.46444,-0.535018,0.705727
54724,352687464130,0.944566,-0.0485422,-0.324714,-85.2762,199.416,-80.8334,-75.6213,207.257,-91.6144,-0.586569,-0.476379,0.654981
54724,352687464130,0.944566,-0.0485422,-0.324714,-105.7,114.479,8.59054,-111.767,142.336,-38.2876,0.11058,-0.507713,0.8544
54724,352687464130,0.944566,-0.0485422,-0.324714,-111.767,142.336,-38.2876,-100.502,163.377,-69.3026,-0.287848,-0.537652,0.792511
54724,352687464130,0.944566,-0.0485422,-0.324714,-100.502,163.377,-69.3026,-88.1722,175.025,-86.6534,-0.508146,-0.480057,0.715076
54724,352687464130,0.944566,-0.0485422,-0.324714,-88.1722,175.025,-86.6534,-77.6218,181.954,-97.07,-0.644678,-0.423388,0.6365
54724,352687464130,0.944566,-0.0485422,-0.324714,-101.532,104.748,2.00771,-110.609,124.479,-43.9038,0.178725,-0.388487,0.903955
54724,352687464130,0.944566,-0.0485422,-0.324714,-110.609,124.479,-43.9038,-103.919,143.649,-67.2916,-0.216025,-0.618944,0.755144
54724,352687464130,0.944566,-0.0485422,-0.324714,-103.919,143.649,-67.2916,-96.3237,153.783,-78.8289,-0.443332,-0.591538,0.673453
54724,352687464130,0.944566,-0.0485422,-0.324714,-96.3237,153.783,-78.8289,-87.493,162.122,-87.7968,-0.584905,-0.552329,0.593985
54725,352687473004,0.94255,-0.0413533,-0.331496,-79.7003,127.322,28.7684,-79.7003,127.322,28.7684,0,0,0
54725,352687473004,0.94255,-0.0413533,-0.331496,-79.7003,127.322,28.7684,-84.7567,169.497,18.4041,0.115648,-0.964591,0.237044
54725,352687473004,0.94255,-0.0413533,-0.331496,-84.7567,169.497,18.4041,-86.0939,191.62,-1.61232,0.0447744,-0.740792,0.67024
54725,352687473004,0.94255,-0.0413533,-0.331496,-86.0939,191.62,-1.61232,-87.4704,208.574,-13.0529,0.0671464,-0.827057,0.558094
54725,352687473004,0.94255,-0.0413533,-0.331496,-99.7296,128.214,23.3727,-103.15,174.815,-21.0021,0.0530786,-0.723175,0.688622
54725,352687473004,0.94255,-0.0413533,-0.331496,-103.15,174.815,-21.0021,-98.261,192.811,-53.6877,-0.12992,-0.478213,0.868581
54725,352687473004,0.94255,-0.0413533,-0.331496,-98.261,192.811,-53.6877,-91.8891,201.694,-71.8176,-0.300972,-0.419606,0.856357
54725,352687473004,0.94255,-0.0413533,-0.331496,-91.8891,201.694,-71.8176,-85.6004,207.199,-84.2317,-0.420218,-0.367845,0.829522
54725,352687473004,0.94255,-0.0413533,-0.331496,-104.084,121.619,16.033,-109.482,159.745,-31.4191,0.0883419,-0.623892,0.776502
54725,352687473004,0.94255,-0.0413533,-0.331496,-109.482,159.745,-31.4191,-97.9853,184.784,-63.4081,-0.272314,-0.593082,0.757693
54725,352687473004,0.94255,-0.0413533,-0.331496,-97.9853,184.784,-63.4081,-86.4821,198,-81.1115,-0.461834,-0.530591,0.710762
54725,352687473004,0.94255,-0.0413533,-0.331496,-86.4821,198,-81.1115,-76.8662,205.785,-91.968,-0.584197,-0.472953,0.659568
54725,352687473004,0.94255,-0.0413533,-0.331496,-105.932,113.716,8.968,-112.629,141.185,-38.0525,0.122058,-0.500661,0.856995
54725,352687473004,0.94255,-0.0413533,-0.331496,-112.629,141.185,-38.0525,-101.375,162.108,-69.1512,-0.287578,-0.534629,0.794651
54725,352687473004,0.94255,-0.0413533,-0.331496,-101.375,162.108,-69.1512,-88.96,173.679,-86.4931,-0.511656,-0.476869,0.714706
54725,352687473004,0.94255,-0.0413533,-0.331496,-88.96,173.679,-86.4931,-78.3299,180.55,-96.8668,-0.649545,-0.419865,0.633881
54725,352687473004,0.94255,-0.0413533,-0.331496,-101.716,103.981,2.42064,-111.335,123.302,-43.5549,0.189372,-0.38042,0.905217
54725,352687473004,0.94255,-0.0413533,-0.331496,-111.335,123.302,-43.5549,-104.575,142.345,-67.026,-0.218251,-0.614863,0.757833
54725,352687473004,0.94255,-0.0413533,-0.331496,-104.575,142.345,-67.026,-96.8671,152.406,-78.5525,-0.449927,-0.587266,0.672818
54725,352687473004,0.94255,-0.0413533,-0.331496,-96.8671,152.406,-78.5525,-87.9157,160.672,-87.4688,-0.592897,-0.547453,0.590566
54726,352687482152,0.939921,-0.0348485,-0.339609,-79.6931,126.872,28.8101,-79.6931,126.872,28.8101,0,0,0
54726,352687482152,0.939921,-0.0348485,-0.339609,-79.6931,126.872,28.8101,-85.1467,168.926,18.159,0.124731,-0.961821,0.243604
54726,352687482152,0.939921,-0.0348485,-0.339609,-85.1467,168.926,18.159,-86.8252,190.955,-1.93545,0.0562024,-0.737638,0.672853
54726,352687482152,0.939921,-0.0348485,-0.339609,-86.8252,190.955,-1.93545,-88.4395,207.885,-13.3813,0.0787517,-0.825856,0.558354
54726,352687482152,0.939921,-0.0348485,-0.339609,-99.7763,127.56,23.5874,-103.997,173.895,-20.9972,0.0655058,-0.719036,0.691879
54726,352687482152,0.939921,-0.0348485,-0.339609,-103.997,173.895,-20.9972,-99.0147,191.679,-53.7845,-0.13241,-0.472583,0.871283
